Date,ASIANPAINT,AXISBANK,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,MARUTI,MM,NIFTY50_all,ONGC,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TITAN,UPL,VEDL,WIPRO,ZEEL
2011-06-28,3160.9,1302.9,605.5,400.3,651.75,467.9,331.35,1543.2,1317.05,446.35,2074.25,489.85,689.75,2423.05,1846.95,180.8,323.6,1083.3,270.55,2865.3,341.3,193.85,460.7,1157.85,694.25,140.6,284.8,871.1,2341.1,1665.3,492.0,984.7,587.25,212.6,156.95,283.8,419.1,140.6
2011-06-29,3141.95,1293.55,616.4,401.45,643.9,473.45,332.2,1552.0,1314.7,441.65,2099.15,488.8,696.05,2489.1,1848.95,182.05,332.8,1087.25,275.1,2881.75,339.45,199.55,464.4,1176.95,691.45,140.65,279.35,885.25,2379.55,1785.1,497.45,997.15,601.6,213.05,156.0,289.65,420.55,140.65
2011-06-30,3185.1,1289.55,609.9,394.9,650.25,479.2,331.05,1531.9,1300.45,441.2,2095.85,494.75,706.3,2515.55,1877.2,180.55,343.65,1094.65,272.0,2910.45,336.85,202.95,479.35,1159.9,701.9,134.9,274.25,898.5,2404.65,1766.4,497.9,994.2,610.25,214.3,152.7,282.05,417.6,134.9
2011-07-01,3313.95,1309.15,620.8,383.45,645.15,487.6,326.9,1526.9,1302.4,450.75,2127.5,496.2,703.3,2501.25,1899.2,187.0,336.75,1094.85,275.0,2934.15,337.9,201.55,473.4,1143.15,691.8,133.05,276.35,861.95,2420.3,1726.55,498.0,994.7,602.3,213.6,153.85,283.95,423.15,133.05
2011-07-04,3296.65,1334.2,628.6,384.3,646.95,487.25,329.95,1558.75,1310.05,460.5,2145.9,498.9,700.75,2532.2,1898.35,190.25,336.45,1099.75,282.15,2938.95,337.95,198.75,488.15,1157.8,703.2,131.8,277.25,868.4,2436.1,1742.5,499.85,1011.65,597.5,217.9,157.65,284.85,424.4,131.8
2011-07-05,3240.0,1327.95,618.6,382.25,659.0,483.9,327.95,1564.05,1298.25,456.5,2206.4,506.6,700.2,2541.15,1897.85,186.65,332.8,1097.3,286.45,2956.45,339.25,195.65,484.1,1166.35,717.2,127.9,276.5,845.95,2473.3,1718.8,498.3,1015.95,597.4,218.2,157.5,287.0,428.0,127.9
2011-07-06,3239.3,1310.15,626.45,383.4,651.05,485.05,327.45,1528.9,1303.25,459.55,2214.1,503.4,710.9,2545.3,1864.25,189.3,329.75,1075.45,288.4,2953.7,336.8,196.7,478.8,1168.9,715.2,130.05,272.75,852.9,2443.85,1701.7,497.15,1035.5,597.85,223.95,157.65,291.2,424.85,130.05
2011-07-07,3201.1,1331.7,640.4,398.0,664.05,484.55,334.75,1565.3,1315.05,466.85,2240.95,509.6,724.4,2565.8,1880.95,195.65,335.75,1089.85,284.6,2995.7,342.4,203.4,488.55,1182.7,726.15,132.5,274.95,870.7,2482.85,1744.6,504.85,1055.45,606.7,229.55,158.75,294.55,431.05,132.5
2011-07-08,3158.6,1305.95,636.4,398.15,669.25,477.3,332.6,1550.1,1316.35,462.85,2166.65,502.25,714.2,2559.15,1902.2,188.1,333.45,1060.2,287.5,2976.55,338.55,200.55,480.9,1184.25,717.6,128.3,277.15,854.85,2478.45,1747.1,502.8,1054.0,594.9,226.15,155.05,281.75,431.5,128.3
2011-07-11,3155.6,1263.95,639.4,391.25,667.1,477.1,328.2,1539.75,1302.8,463.05,2183.4,493.2,709.1,2524.35,1894.0,180.05,332.0,1054.0,281.45,2921.15,338.4,202.6,482.5,1164.15,726.75,128.7,281.0,853.3,2435.1,1757.35,504.9,1052.85,587.8,229.0,155.7,283.15,420.9,128.7
2011-07-12,3094.75,1266.4,631.75,386.9,668.15,471.4,322.6,1542.85,1297.95,457.4,2179.15,491.55,689.75,2479.75,1860.5,175.8,332.95,1046.65,274.25,2791.55,339.5,201.65,475.75,1147.45,703.35,125.85,281.65,847.75,2400.15,1745.3,500.1,1024.9,572.0,222.35,150.7,280.9,414.6,125.85
2011-07-13,3124.45,1271.8,684.95,394.9,668.75,474.65,322.95,1595.8,1326.3,463.75,2175.5,494.85,694.2,2519.7,1878.1,177.1,331.35,1054.0,277.75,2777.3,341.95,204.0,490.3,1164.8,718.3,127.95,286.95,865.45,2431.1,1799.9,505.0,1045.7,575.0,225.15,157.65,286.6,413.5,127.95
2011-07-14,3130.2,1279.25,707.35,396.55,666.9,479.45,329.1,1591.7,1318.5,456.7,2179.0,492.2,703.6,505.95,1850.95,178.25,332.3,1069.05,281.0,2740.35,337.65,203.0,497.55,1174.2,715.25,127.25,283.3,867.55,2467.1,1776.8,511.0,1068.1,576.55,227.2,153.45,296.4,411.5,127.25
2011-07-15,3180.55,1267.9,717.5,392.95,672.05,478.9,324.1,1600.0,1317.5,446.15,2161.4,497.65,693.8,508.95,1828.3,176.6,329.75,1060.65,279.1,2731.35,336.85,201.75,488.95,1177.55,721.15,123.6,278.9,873.2,2474.9,1801.95,506.8,1033.05,572.95,226.8,154.25,290.15,414.8,123.6
2011-07-18,3168.1,1262.5,721.25,393.1,672.8,482.3,317.05,1576.05,1328.9,455.0,2168.6,504.25,700.7,515.05,1817.0,182.4,333.1,1047.6,277.8,2713.4,337.35,201.65,488.45,1174.75,706.8,123.05,276.95,867.6,2476.75,1794.6,500.7,1014.8,571.6,227.8,153.35,286.8,413.65,123.05
2011-07-19,3141.15,1273.05,738.3,398.45,672.05,489.55,319.05,1599.6,1340.0,457.0,2181.75,507.95,703.7,510.85,1791.8,184.55,330.85,1061.8,279.7,2750.5,336.4,204.1,500.7,1163.0,716.35,127.35,276.65,879.45,2512.65,1818.2,509.7,983.95,576.4,233.3,153.5,290.1,415.2,127.35
2011-07-20,3123.5,1262.65,727.25,395.35,667.5,479.5,317.65,1566.55,1346.75,456.0,2158.95,499.6,697.25,503.1,1756.9,178.8,331.85,1045.35,276.05,2752.45,333.25,205.75,490.65,1162.7,705.65,124.6,275.15,876.2,2471.4,1819.8,502.2,968.85,575.45,231.75,152.05,285.25,398.95,124.6
2011-07-21,3112.45,1239.6,711.8,395.1,660.7,482.6,316.05,1539.85,1328.3,457.6,2159.7,503.4,698.55,496.3,1785.25,176.85,333.75,1041.0,271.65,2768.1,326.75,207.1,475.95,1156.15,702.65,132.15,277.0,860.85,2455.0,1786.0,504.65,977.0,573.35,224.35,150.65,278.05,401.1,132.15
2011-07-22,3110.9,1296.9,727.2,411.15,668.95,480.0,321.45,1569.85,1328.4,466.5,2220.8,504.9,707.85,501.55,1820.75,176.7,333.7,1068.05,276.25,2828.25,326.45,207.4,485.55,1161.6,724.35,134.0,279.6,873.35,2498.4,1821.25,512.25,996.95,584.25,221.5,154.1,284.75,405.85,134.0
2011-07-25,3113.95,1337.25,725.45,432.65,671.3,481.45,316.95,1588.05,1340.85,466.75,2205.5,516.6,708.2,505.2,1826.5,181.0,331.2,1074.85,278.05,2807.75,326.6,205.4,486.8,1181.25,748.3,133.95,279.9,882.85,2512.7,1781.65,525.65,1006.4,591.25,223.3,154.7,281.25,410.15,133.95
2011-07-26,3139.1,1319.55,706.0,424.6,662.35,473.35,311.7,1578.3,1331.5,461.25,2184.65,515.15,693.95,498.15,1821.0,177.85,327.45,1039.55,268.65,2801.8,319.35,200.9,466.1,1176.95,717.75,133.3,276.8,871.5,2446.05,1794.95,515.65,973.05,583.35,220.4,156.85,279.7,410.45,133.3
2011-07-27,3143.0,1300.5,705.15,429.55,658.7,468.4,311.2,1589.15,1314.85,458.45,2166.4,504.0,703.3,502.05,1805.35,172.65,326.0,1024.9,273.1,2796.65,322.2,200.9,463.4,1209.25,718.3,135.05,276.3,860.85,2404.95,1779.05,516.8,957.7,579.85,224.65,163.25,287.85,402.55,135.05
2011-07-28,3120.85,1301.5,693.0,430.8,654.4,476.0,308.0,1603.8,1310.3,459.05,2206.75,491.0,688.35,487.3,1823.7,167.95,322.85,1017.45,274.1,2751.1,318.05,206.25,458.45,1185.9,716.1,135.05,277.2,837.35,2356.6,1775.2,519.45,950.7,568.65,227.95,162.6,290.7,395.0,135.05
2011-07-29,3134.0,1337.5,700.65,437.25,657.85,481.95,306.6,1586.05,1320.3,461.1,2196.0,486.8,689.0,486.8,1785.1,168.45,324.0,1036.75,271.2,2775.9,315.05,208.35,445.05,1206.65,720.75,131.65,269.25,827.95,2344.8,1779.25,518.2,948.1,564.0,228.25,166.25,275.05,389.3,131.65
2011-08-01,3067.85,1353.0,710.15,441.35,655.3,478.2,306.9,1600.5,1357.15,464.65,2197.8,486.05,694.6,488.0,1794.4,168.25,322.95,1045.35,272.55,2815.1,311.6,208.9,454.2,1209.6,730.95,130.45,273.4,830.85,2345.1,1796.55,523.2,961.5,573.8,228.05,163.95,268.95,391.9,130.45
2011-08-02,3052.15,1342.8,711.9,432.4,657.95,480.1,313.55,1598.45,1329.6,462.15,2204.95,475.3,685.0,482.85,1808.1,164.8,323.75,1021.7,271.25,2750.95,312.45,204.75,457.9,1212.2,723.4,128.0,276.45,837.3,2277.1,1747.35,523.7,956.4,564.4,228.8,160.25,262.0,383.45,128.0
2011-08-03,3023.2,1301.15,689.0,426.25,665.75,479.8,313.3,1575.2,1345.95,463.05,2199.6,472.6,679.95,482.05,1803.0,165.35,322.0,1001.95,270.4,2732.6,318.0,206.85,458.6,1212.3,708.9,126.6,277.0,825.05,2278.7,1730.8,515.85,928.15,563.35,225.15,157.95,268.15,381.2,126.6
2011-08-04,3091.65,1285.95,682.15,424.05,688.6,478.25,306.6,1544.1,1335.2,467.0,2156.75,468.0,676.45,476.45,1803.25,161.35,319.2,993.15,264.2,2709.15,329.4,199.95,451.75,1200.3,679.45,127.1,273.2,812.35,2257.75,1703.8,501.05,913.95,557.75,223.2,155.45,261.95,375.7,127.1
2011-08-05,3058.9,1242.05,689.85,415.8,702.3,469.95,308.3,1530.7,1349.9,455.8,2106.5,443.45,664.8,473.05,1785.35,162.95,318.85,966.5,262.8,2591.2,333.05,196.4,439.75,1192.0,653.35,128.3,277.05,792.0,2234.85,1722.35,499.0,889.6,532.95,213.95,154.35,248.25,367.3,128.3
2011-08-08,3080.7,1235.45,678.15,408.35,702.95,474.55,304.2,1546.3,1327.7,449.1,2094.9,419.25,646.75,462.1,1855.55,151.65,319.7,950.9,263.45,2470.5,339.45,195.0,438.25,1191.75,668.25,127.5,283.1,780.65,2217.0,1703.6,497.25,827.7,509.1,215.3,151.8,241.2,357.85,127.5
2011-08-09,3148.0,1205.2,671.0,407.25,692.1,472.15,292.4,1491.5,1331.2,437.85,2154.45,413.15,659.0,464.45,1853.4,147.95,319.45,940.15,256.25,2374.55,337.8,199.75,448.05,1211.95,693.1,125.15,285.4,765.3,2222.2,1723.4,481.7,794.05,485.15,214.25,146.75,234.8,346.75,125.15
2011-08-10,3154.85,1250.1,697.9,406.85,693.7,469.45,298.8,1486.3,1336.2,437.2,2109.65,422.15,666.15,479.9,1883.95,155.9,316.3,963.7,264.75,2447.1,326.05,197.1,459.1,1277.6,730.4,127.55,279.5,772.75,2272.15,1720.3,482.0,844.2,484.95,220.15,151.2,241.1,354.9,127.55
2011-08-11,3148.65,1210.85,687.05,397.1,689.9,465.1,293.9,1483.2,1339.55,440.35,2098.85,412.65,683.7,479.95,1859.35,157.2,315.55,942.55,262.8,2440.6,324.25,198.75,470.2,1247.65,728.6,124.85,277.55,772.2,2246.35,1723.2,481.8,849.0,484.4,214.55,147.15,239.85,352.9,124.85
2011-08-12,3229.1,1209.25,708.4,389.1,690.85,471.75,293.0,1485.9,1345.85,448.75,2100.2,407.75,668.75,468.05,1890.25,150.2,315.05,939.95,254.9,2375.2,323.7,198.0,458.5,1246.35,739.95,122.6,279.2,760.9,2197.0,1721.2,476.05,800.0,474.95,211.05,145.45,240.5,342.95,122.6
2011-08-16,3260.1,1212.45,701.45,395.85,687.85,467.1,285.35,1502.6,1329.75,433.85,2096.2,411.9,644.5,456.45,1890.3,144.35,310.45,935.6,256.55,2399.3,321.4,200.5,442.5,1225.1,732.0,123.0,273.4,759.15,2196.95,1630.65,473.85,801.55,469.0,208.7,147.4,230.8,340.4,123.0
2011-08-17,3244.5,1169.8,693.1,396.4,685.5,473.1,289.6,1503.8,1359.65,438.2,2114.3,423.2,660.6,467.5,1939.55,142.55,316.4,909.8,246.05,2448.95,313.5,204.25,445.5,1186.0,719.15,123.95,277.15,755.0,2170.25,1651.3,483.95,778.85,472.9,210.4,147.6,231.8,344.3,123.95
2011-08-18,3216.75,1109.25,673.45,391.1,679.3,464.85,284.5,1462.65,1354.0,438.2,2094.45,396.8,640.65,462.4,1953.7,137.65,316.8,863.8,240.65,2354.1,311.15,203.85,435.05,1159.4,717.2,123.45,276.25,741.2,2078.4,1657.5,478.85,752.05,462.6,202.25,140.2,226.4,328.15,123.45
2011-08-19,3175.35,1069.6,637.65,383.65,681.75,460.75,285.05,1412.15,1348.35,429.7,2081.7,392.0,639.2,460.85,1993.7,139.55,315.7,832.15,236.4,2224.7,315.25,199.2,433.4,1159.05,718.5,122.2,276.0,732.55,2037.5,1654.25,466.9,712.35,459.4,196.9,140.5,222.75,320.35,122.2
2011-08-22,3291.25,1051.1,637.6,392.7,691.0,460.65,290.0,1450.55,1356.3,415.25,2108.4,387.15,641.15,453.05,2007.65,144.4,313.15,851.0,236.95,2194.6,320.05,202.0,430.15,1169.4,713.8,121.45,286.45,757.0,2061.95,1655.4,467.55,737.0,469.95,203.05,137.55,220.3,332.35,121.45
2011-08-23,3274.35,1083.55,657.95,401.6,688.15,463.95,282.2,1445.2,1332.9,412.7,2120.55,397.0,645.85,459.4,1992.55,145.75,318.15,852.15,241.7,2276.95,317.75,203.2,430.05,1158.2,709.25,121.5,278.5,765.25,2063.7,1675.45,471.5,727.6,475.5,208.9,136.05,222.75,332.95,121.5
2011-08-24,3228.4,1049.7,639.5,397.7,685.7,475.15,281.0,1447.6,1322.55,411.65,2132.85,387.2,646.3,456.0,1964.95,146.65,319.7,842.2,239.7,2250.9,317.4,201.95,428.85,1114.5,697.45,120.0,278.9,761.3,1989.75,1674.45,465.45,700.75,454.5,209.4,136.45,218.45,329.85,120.0
2011-08-25,3264.8,1019.25,631.95,402.3,688.9,473.1,279.85,1456.05,1338.4,413.0,2162.25,372.35,628.2,443.65,1902.2,143.3,320.3,833.85,234.6,2183.4,308.05,202.35,422.95,1110.8,697.4,116.5,282.3,753.5,1959.75,1653.0,470.6,714.25,443.7,206.1,134.15,217.8,328.2,116.5
2011-08-26,3263.2,1000.3,622.2,398.65,670.85,473.65,277.2,1451.2,1337.0,411.25,2092.85,362.8,621.8,438.95,1951.55,139.15,319.65,820.25,226.6,2202.55,304.65,196.85,414.55,1083.4,704.35,114.9,277.95,719.4,1887.85,1652.05,465.35,698.5,422.3,201.8,135.95,203.8,319.75,114.9
2011-08-29,3296.8,1039.45,611.85,405.05,678.65,469.85,279.1,1466.85,1334.6,416.95,2149.15,390.45,645.2,456.45,1972.3,144.1,320.0,858.05,240.3,2296.25,309.25,201.95,441.3,1079.4,733.3,114.8,274.95,755.05,1938.6,1644.7,466.15,730.65,447.4,205.65,139.7,212.7,328.9,114.8
2011-08-30,3286.05,1072.75,615.25,404.65,674.6,489.05,280.7,1496.0,1344.25,410.6,2185.05,410.95,662.65,471.95,2051.75,150.6,320.4,873.25,246.6,2342.95,306.1,200.0,442.7,1091.55,738.15,115.45,263.3,782.6,1973.8,1658.6,491.6,742.3,468.55,205.7,145.5,234.05,335.25,115.45
2011-09-02,3260.15,1080.4,628.85,408.6,682.55,479.75,279.8,1507.85,1339.35,414.95,2164.9,397.0,660.95,472.8,2072.75,154.65,320.0,887.15,251.45,2319.2,319.0,203.25,443.05,1078.95,765.1,118.15,263.9,805.45,1993.45,1674.5,505.95,754.75,490.1,210.9,146.4,232.45,334.35,118.15
2011-09-05,3271.55,1114.45,624.9,405.55,664.9,479.55,274.5,1481.15,1337.3,417.7,2196.1,384.05,650.05,470.25,2183.35,153.5,319.85,883.2,254.2,2265.1,315.95,202.75,446.2,1085.5,769.05,115.25,256.95,788.85,2006.55,1651.6,503.05,753.2,494.7,219.7,143.75,232.45,321.75,115.25
2011-09-06,3258.3,1140.45,625.35,398.25,671.05,477.65,276.05,1474.7,1370.95,427.25,2154.25,394.7,655.2,472.8,2167.45,155.55,320.0,889.25,253.8,2302.55,316.35,202.8,458.85,1102.95,797.3,115.15,260.95,821.5,1979.7,1668.0,491.85,765.8,495.45,216.15,150.4,232.95,323.05,115.15
2011-09-07,3221.25,1143.45,629.25,401.65,672.2,477.9,283.5,1473.15,1465.4,426.95,2213.2,406.55,667.5,488.1,2172.9,159.9,320.5,897.35,262.95,2291.45,317.1,200.05,468.6,1126.4,785.4,119.15,262.45,833.5,2027.75,1661.45,493.45,769.1,498.5,217.75,146.1,233.4,329.55,119.15
2011-09-08,3181.7,1150.55,633.1,399.5,673.95,475.25,291.5,1475.85,1400.5,423.05,2243.0,411.35,659.25,483.7,2169.7,159.0,324.75,918.95,265.4,2338.45,316.45,199.15,469.65,1131.9,790.75,122.55,261.15,852.45,2023.85,1648.15,491.5,790.65,491.35,223.45,149.25,232.2,338.15,122.55
2011-09-09,3188.65,1103.3,652.9,400.15,662.6,470.2,287.35,1467.8,1431.85,414.15,2155.15,406.0,661.55,473.25,2222.5,149.9,333.15,896.8,267.7,2274.3,312.6,197.65,459.7,1103.4,791.45,121.65,262.2,825.75,1952.7,1641.35,482.75,764.9,476.9,226.85,148.05,228.3,338.35,121.65
2011-09-12,3175.95,1051.55,643.45,385.8,659.55,476.5,291.4,1453.85,1446.9,409.1,2165.7,377.65,654.2,469.35,2214.15,142.9,346.0,862.35,251.75,2198.45,316.1,196.2,453.85,1068.25,783.4,118.0,261.1,806.3,1863.4,1574.25,490.05,146.35,454.85,214.4,144.95,222.6,325.2,118.0
2011-09-13,3146.85,1049.85,634.55,381.55,656.7,468.55,287.1,1452.05,1449.6,408.1,2172.25,379.5,646.65,467.7,2202.9,141.95,341.35,852.4,253.3,2222.05,316.95,197.05,463.4,1074.9,781.8,113.9,258.05,810.25,1832.85,1660.9,482.6,139.6,457.35,212.6,144.3,227.4,329.1,113.9
2011-09-14,3128.35,1088.7,632.4,377.35,660.4,465.1,282.2,1465.9,1453.45,415.85,2211.85,395.2,645.1,478.9,2193.65,145.1,352.6,864.05,259.55,2351.65,320.25,199.45,466.5,1094.6,793.45,113.6,260.8,825.4,1826.75,1685.95,489.8,142.5,469.5,212.05,145.65,223.35,342.4,113.6
2011-09-15,3126.35,1115.7,631.85,387.1,673.4,469.45,284.05,1478.35,1448.7,434.2,2271.6,403.15,654.8,484.65,2202.35,144.25,349.25,876.2,264.35,2409.9,316.6,199.4,480.0,1082.25,805.4,114.1,260.6,836.3,1898.05,1707.15,487.1,151.2,465.65,219.15,148.6,224.2,348.2,114.1
2011-09-16,3038.85,1133.35,630.0,385.8,659.6,464.75,282.7,1527.1,1471.3,423.75,2309.05,385.85,662.35,483.7,2200.25,144.65,339.35,883.9,266.2,2395.15,309.45,197.95,470.65,1109.45,796.55,114.6,274.7,825.65,1945.6,1693.35,485.95,161.85,460.85,220.05,149.6,223.9,338.75,114.6
2011-09-19,3050.8,1104.65,641.0,386.85,663.65,456.1,277.25,1515.35,1499.25,433.6,2272.65,392.35,653.0,484.75,2201.15,144.2,337.85,859.5,268.2,2362.65,310.15,195.35,473.65,1140.75,799.9,113.7,269.45,821.55,1916.95,1738.0,473.5,161.7,453.75,222.35,147.9,220.0,341.0,113.7
2011-09-20,3077.9,1143.9,637.65,391.4,665.0,458.45,282.4,1537.15,1555.75,436.4,2319.65,403.2,675.05,491.35,2205.7,150.05,343.0,882.35,272.35,2436.55,309.45,198.5,479.4,1154.95,814.4,118.0,261.5,851.8,1990.7,1789.3,484.4,166.2,461.1,226.9,152.95,223.55,350.95,118.0
2011-09-21,3093.5,1156.6,645.8,393.25,663.35,463.45,283.5,1530.8,1615.15,431.15,2356.05,405.1,674.1,494.5,2134.3,145.65,338.75,901.2,269.45,2435.65,308.05,197.6,480.55,1122.7,814.5,116.5,261.05,837.6,2009.6,1821.3,484.2,164.85,458.5,235.75,155.85,220.15,356.65,116.5
2011-09-22,3101.4,1112.4,628.5,372.8,659.35,455.0,277.75,1503.95,1573.65,423.35,2313.2,382.75,643.5,472.3,2086.95,139.4,331.9,862.35,257.75,2352.6,310.2,190.95,456.9,1087.1,783.55,113.1,257.8,786.35,1937.55,1846.55,469.05,154.65,442.4,225.8,145.55,213.1,340.35,113.1
2011-09-23,3090.4,1086.85,653.75,375.0,657.35,463.4,283.85,1486.5,1602.7,421.9,2348.8,388.05,625.0,456.4,2037.05,133.9,331.15,843.75,254.0,2338.8,313.1,191.65,454.75,1090.9,775.55,113.5,257.8,770.6,1950.25,1803.5,469.3,146.85,432.8,223.65,145.85,207.1,339.5,113.5
2011-09-26,3081.3,1056.0,637.85,380.9,658.7,455.1,286.95,1484.8,1608.35,409.8,2298.85,385.7,622.35,450.1,1976.55,128.7,328.9,858.05,255.8,2355.0,310.0,188.5,457.9,1076.8,771.1,112.8,254.75,759.2,1951.35,1801.65,466.85,146.75,435.45,207.25,140.6,199.2,340.05,112.8
2011-09-27,3096.9,1088.0,636.35,387.6,657.95,465.4,285.85,1498.95,1601.15,412.9,2312.3,393.35,641.15,457.45,1992.7,134.45,338.8,886.05,264.6,2444.15,314.5,193.45,468.3,1106.15,797.8,114.45,259.1,797.2,1997.3,1806.35,467.25,155.75,438.95,212.65,139.6,200.1,348.2,114.45
2011-09-28,3134.1,1072.7,633.2,379.25,639.85,455.85,287.65,1489.2,1597.6,423.6,2276.75,407.0,636.95,458.0,1957.95,131.8,334.75,868.75,264.1,2470.25,312.5,197.1,461.75,1078.25,790.95,116.25,262.55,797.2,1969.35,1777.65,471.0,156.05,427.4,207.2,138.4,195.85,347.55,116.25
2011-09-29,3154.3,1069.75,632.05,375.4,656.6,461.3,288.35,1490.15,1606.1,425.85,2331.0,410.15,652.45,470.6,2000.85,133.85,343.8,890.7,269.25,2551.1,313.1,202.25,476.4,1105.1,813.9,117.15,268.55,807.7,1952.35,1798.05,466.05,160.9,433.8,205.65,138.0,191.2,347.6,117.15
2011-09-30,3157.55,1018.9,634.7,378.0,647.8,469.8,281.35,1483.15,1605.85,410.55,2341.8,409.15,640.9,467.65,1941.75,131.45,340.6,875.4,262.25,2533.05,311.45,198.0,459.7,1083.0,804.75,117.55,266.1,808.35,1911.05,1847.8,462.5,156.05,415.35,208.95,137.7,200.55,340.8,117.55
2011-10-03,3129.4,988.5,638.45,380.95,679.55,461.35,284.35,1460.2,1627.8,418.2,2292.8,400.8,634.45,456.05,1959.7,123.95,334.15,839.1,255.1,2475.9,318.25,194.35,446.25,1077.75,810.4,117.75,268.05,788.2,1861.6,1859.1,461.95,153.6,394.65,204.05,135.25,194.3,330.2,117.75
2011-10-04,3078.5,959.75,635.85,369.9,674.0,459.95,279.85,1451.8,1648.3,410.15,2297.95,392.25,620.8,448.9,1961.45,124.9,326.25,800.95,246.15,2438.5,318.95,191.65,441.35,1107.85,776.8,114.15,264.05,771.6,1787.2,1874.5,452.3,146.7,397.55,197.35,128.9,193.45,333.55,114.15
2011-10-05,3028.4,952.0,622.55,366.1,669.7,450.85,281.15,1484.9,1616.75,405.4,2323.85,395.35,624.95,438.7,1949.75,120.1,321.9,779.25,239.7,2446.95,316.7,194.1,429.4,1085.55,784.25,113.0,263.95,767.0,1718.4,1838.45,461.05,147.4,400.6,197.45,124.55,192.95,327.95,113.0
2011-10-07,3128.85,1030.3,629.8,354.8,669.25,450.8,285.1,1503.15,1612.25,411.1,2335.0,405.35,645.4,450.0,1940.9,125.9,329.35,824.45,243.35,2508.7,319.35,199.15,446.75,1113.2,796.3,112.0,264.45,802.9,1752.3,1763.5,469.6,159.15,419.7,208.4,128.25,205.0,333.8,112.0
2011-10-10,3173.0,1048.85,634.35,363.55,672.35,446.35,282.55,1510.05,1679.3,421.6,2323.45,413.9,662.55,454.7,1960.8,127.05,331.15,842.65,251.85,2589.95,313.45,200.1,454.45,1070.95,806.85,112.05,274.3,829.25,1756.05,1796.55,463.05,170.75,434.95,211.45,133.8,216.25,348.9,112.05
2011-10-11,3172.4,1052.75,641.6,375.0,675.2,446.2,280.75,1507.8,1657.05,417.15,2333.2,403.3,666.75,457.5,1975.7,130.35,325.8,832.5,253.6,2504.55,309.2,199.55,453.1,1073.2,798.75,112.0,268.25,827.0,1764.55,1797.65,477.65,176.75,433.55,212.8,132.5,223.6,341.7,112.0
2011-10-12,3175.25,1093.35,657.8,373.2,671.9,450.05,286.3,1530.3,1641.85,419.7,2394.15,419.2,669.9,467.15,2000.85,132.7,329.35,859.7,258.05,2679.35,308.7,204.0,471.15,1085.85,807.65,113.25,270.55,849.65,1872.05,1820.75,484.05,180.75,444.1,220.0,133.0,228.95,350.55,113.25
2011-10-13,3171.75,1086.55,654.65,369.9,654.5,448.4,287.75,1503.7,1638.3,418.0,2326.2,426.55,664.4,470.65,1981.9,128.95,326.75,879.85,267.5,2696.7,307.9,201.9,473.9,1058.25,798.9,112.95,264.8,846.9,1887.35,1806.25,476.35,175.85,453.4,216.95,134.0,229.15,349.5,112.95
2011-10-14,3146.4,1103.35,670.75,383.65,655.45,447.7,287.5,1523.3,1644.75,415.35,2379.6,440.4,666.8,473.9,1993.75,128.7,331.45,890.4,264.0,2743.75,305.05,205.2,475.4,1027.25,805.65,112.05,266.75,866.9,1885.2,1836.85,479.9,180.05,437.85,217.55,143.8,219.95,363.3,112.05
2011-10-17,3136.7,1121.85,689.5,380.05,632.45,448.1,289.8,1509.0,1643.75,409.6,2335.5,440.1,673.45,478.05,1992.8,130.2,333.9,898.85,269.8,2746.55,292.85,205.75,472.05,1051.6,812.75,113.15,269.45,833.8,1891.7,1844.4,472.05,188.1,440.05,225.6,142.6,220.0,356.8,113.15
2011-10-18,3103.05,1097.55,674.3,374.1,641.95,445.2,286.0,1497.6,1647.7,413.8,2331.7,401.6,673.8,478.15,1985.85,125.4,329.45,876.5,267.35,2701.55,292.2,204.25,464.7,1052.3,807.5,113.35,263.7,819.9,1866.55,1868.85,466.4,181.25,429.25,221.15,143.05,218.65,346.05,113.35
2011-10-19,3126.85,1132.75,677.9,384.75,648.15,452.55,288.9,1518.3,1644.75,425.95,2353.5,407.5,673.95,491.85,2066.55,127.7,331.45,904.15,270.8,2727.75,294.8,207.1,475.4,1065.8,810.45,113.25,268.15,843.0,1918.35,1889.05,483.0,186.95,434.0,222.5,145.3,214.2,357.6,113.25
2011-10-20,3157.0,1130.6,670.45,390.05,642.35,443.0,288.8,1521.55,1650.7,421.95,2319.25,411.7,644.95,489.55,2030.05,124.7,330.45,878.05,269.95,2747.55,290.95,205.05,471.8,1077.45,801.6,112.45,266.6,838.7,1935.05,1893.4,488.8,183.1,441.6,216.35,145.4,209.15,354.55,112.45
2011-10-21,3015.5,1127.7,661.05,378.0,644.45,444.3,286.9,1530.15,1649.1,418.4,2289.55,413.15,633.4,487.0,2052.3,121.75,326.1,870.55,273.45,2722.65,290.75,204.0,465.85,1094.55,802.05,112.1,265.4,835.75,1948.25,1843.65,487.45,178.15,433.0,219.9,143.5,206.15,354.05,112.1
2011-10-24,3050.1,1168.55,647.35,383.0,644.1,451.05,289.1,1543.8,1635.25,425.7,2357.75,424.9,640.5,484.35,2072.55,123.4,336.9,868.45,273.05,2767.3,292.15,206.95,470.85,1112.4,809.85,113.05,276.35,846.5,1908.75,1900.1,482.25,186.15,436.55,226.55,142.6,209.0,358.1,113.05
