target_return,ann_volatility,short_weight_sum,max_weight,min_weight
0.31657955961930934,0.1901430919797821,0.5279138462367112,0.29167740657461494,-0.152064423000206
0.3178370111828002,0.1908341333895549,0.5340634371923938,0.2936634517371083,-0.1540690522047466
0.31909446274629116,0.19152868414642762,0.5402130281480763,0.2956494968996016,-0.15607368140928718
0.32035191430978205,0.19222670621063725,0.5463626191037583,0.29763554206209475,-0.15807831061382774
0.32160936587327293,0.19292816190418746,0.5525122100594407,0.2996215872245882,-0.1600829398183683
0.3228668174367638,0.19363301391104543,0.5586711546779471,0.3016076323870813,-0.16208756902290866
0.3241242690002547,0.19434122527716796,0.5649212951087478,0.3035936775495747,-0.16409219822744922
0.3253817205637456,0.19505275941035988,0.5711714355395483,0.3055797227120679,-0.16609682743198978
0.3266391721272365,0.19576758007997552,0.5774215759703486,0.30756576787456125,-0.1681014566365303
0.32789662369072736,0.19648565141646493,0.5836717164011492,0.3095518130370543,-0.1701060858410709
0.32915407525421825,0.19720693791077573,0.5899218568319496,0.3115378581995477,-0.17211071504561143
0.33041152681770913,0.19793140441361387,0.5961719972627498,0.31352390336204083,-0.17411534425015174
0.3316689783812001,0.1986590161345708,0.6024221376935507,0.31550994852453434,-0.1761199734546925
0.33292642994469096,0.19938973864112158,0.6086722781243509,0.3174959936870275,-0.1781246026592329
0.33418388150818185,0.20012353785750184,0.6149224185551516,0.31948203884952076,-0.18012923186377344
0.33544133307167273,0.2008603800634664,0.6211725589859518,0.3214680840120141,-0.18213386106831397
0.3366987846351637,0.2016002318929382,0.6274226994167522,0.32345412917450733,-0.18413849027285453
0.3379562361986545,0.20234306033254948,0.6339163488390915,0.32544017433700045,-0.18614311947739504
