gamma,brute_return,brute_volatility,brute_objective,brute_cardinality,active_return,active_volatility,active_objective,active_cardinality,active_iterations,active_converged,active_reason,cvxpy_return,cvxpy_volatility,cvxpy_objective,cvxpy_cardinality,cvxpy_status,cvxpy_solver,l2_brute_active,l2_brute_cvxpy,max_abs_brute_active,max_abs_brute_cvxpy
0.1714756128894038,0.3379562361986545,0.29718083679661167,0.32281211884799055,1,0.3379562361986545,0.29718083679661167,0.3228121188479907,1,1,True,kkt,0.3379562361224072,0.2971808364747664,0.3228121188045454,1,optimal,CLARABEL,0.0,1.8666625619887474e-09,0.0,1.5126956354194476e-09
0.17691515087029286,0.3379562361986545,0.29718083679661167,0.32233171816518863,1,0.3379562361986545,0.29718083679661167,0.32233171816518863,1,1,True,kkt,0.33795623610102205,0.2971808363975338,0.3223317181095198,1,optimal,CLARABEL,0.0,2.2719502894394106e-09,0.0,1.8642052346251603e-09
0.1825272415130268,0.3379562361986545,0.29718083679661167,0.3218360782438959,1,0.3379562361986545,0.29718083679661167,0.3218360782438959,1,1,True,kkt,0.33795623608525754,0.29718083632698483,0.32183607818144744,1,optimal,CLARABEL,0.0,2.6832384687713274e-09,0.0,2.187426573208029e-09
0.1883173585216616,0.3379562361986545,0.29718083679661167,0.3213247156660035,1,0.3379562361986545,0.29718083679661167,0.3213247156660033,1,1,True,kkt,0.33795623606539,0.2971808362371141,0.3213247155953626,1,optimal,CLARABEL,0.0,3.2091410289913713e-09,0.0,2.598260495645377e-09
0.19429114923672938,0.3379562361986545,0.29718083679661167,0.3207971316784445,1,0.3379562361986545,0.29718083679661167,0.3207971316784444,1,1,True,kkt,0.3379562360398788,0.2971808361204748,0.3207971315977485,1,optimal,CLARABEL,0.0,3.894285142577477e-09,0.0,3.130299797149405e-09
0.20045444014332275,0.3379562361986545,0.29718083679661167,0.32025281170674175,1,0.3379562361986545,0.29718083679661167,0.32025281170674136,1,1,True,kkt,0.3379562360063847,0.2971808359656957,0.32025281161346886,1,optimal,CLARABEL,0.0,4.806954835886793e-09,0.0,3.834782491551891e-09
0.2068132425539064,0.3379562361986545,0.29718083679661167,0.3196912248531188,1,0.3379562361986545,0.29718083679661167,0.31969122485311874,1,1,True,kkt,0.3379562358893465,0.2971808356340337,0.319691224686717,1,optimal,CLARABEL,0.0,6.503551947208742e-09,0.0,5.3421155277177945e-09
0.21337375847139947,0.3379562361986545,0.29718083679661167,0.31911182337869726,1,0.3379562361986545,0.29718083679661167,0.3191118233786975,1,1,True,kkt,0.3379562357817843,0.2971808352679309,0.3191118231556964,1,optimal,CLARABEL,0.0,8.516310747847005e-09,0.0,6.997765256144817e-09
0.22014238663824442,0.3379562361986545,0.29718083679661167,0.318514042169262,1,0.3379562361986545,0.29718083679661167,0.31851404216926205,1,1,True,kkt,0.3379562356121899,0.29718083472766826,0.3185140418535067,1,optimal,CLARABEL,0.0,1.149203106293979e-08,0.0,9.448599791461731e-09
0.22712572877736611,0.3379562361986545,0.29718083679661167,0.31789729818408136,1,0.3379562361986545,0.29718083679661167,0.31789729818408147,1,1,True,kkt,0.3379562353346357,0.2971808339130392,0.31789729770933006,1,optimal,CLARABEL,0.0,1.5999868972621988e-08,0.0,1.3135338594594259e-08
0.23433059603110462,0.3379562361986545,0.29718083679661167,0.31726098988724544,1,0.3379562361986545,0.29718083679661167,0.31726098988724544,1,1,True,kkt,0.33795623503607336,0.29718083275425466,0.31726098928767216,2,optimal,CLARABEL,0.0,2.2677203825612222e-08,0.0,1.8356297815103062e-08
0.24176401560440375,0.3379562361986545,0.29718083679661167,0.31660449666096174,1,0.3379562361986545,0.29718083679661167,0.31660449666096163,1,1,True,kkt,0.3379562345606555,0.2971808308361128,0.31660449587945805,2,optimal,CLARABEL,0.0,3.3843051005420634e-08,0.0,2.6976514355681047e-08
0.2494332376187354,0.3379562361986545,0.29718083679661167,0.31592717820024147,1,0.3379562361986545,0.29718083679661167,0.31592717820024124,1,1,True,kkt,0.3379562337528791,0.297180827441143,0.3159271771414473,2,optimal,CLARABEL,0.0,5.3814220323261044e-08,0.0,4.219358118451311e-08
0.2573457421834418,0.3379562361986545,0.29718083679661167,0.3152283738883831,1,0.3379562361986545,0.29718083679661167,0.31522837388838343,1,1,True,kkt,0.3379562322467508,0.29718082084746006,0.3152283723760052,2,optimal,CLARABEL,0.0,9.300290663484391e-08,0.0,7.167218185610835e-08
0.2655092466913963,0.3379562361986545,0.29718083679661167,0.31450740215264833,1,0.3379562361986545,0.29718083679661167,0.3145074021526482,1,1,True,kkt,0.3379562290007606,0.29718080607479896,0.31450739980291786,2,optimal,CLARABEL,0.0,1.8164678296597688e-07,0.0,1.3755883854216222e-07
0.2739317133460955,0.3379562361986545,0.29718083679661167,0.31376355979949017,1,0.3379562361986545,0.29718083679661167,0.31376355979949044,1,1,True,kkt,0.3379562202768475,0.2971807648547249,0.3137635555908652,2,optimal,CLARABEL,0.0,4.312246098965364e-07,0.0,3.209855590213806e-07
0.282621356927525,0.3379562361986545,0.29718083679661167,0.31299612132870624,1,0.3379562361986545,0.29718083679661167,0.31299612132870636,1,1,True,kkt,0.3379561884927298,0.2971806087074951,0.3129961119370177,4,optimal,CLARABEL,0.0,1.385226796831441e-06,0.0,1.0142336197560553e-06
0.29158665280437496,0.3379562361986545,0.29718083679661167,0.3122043382258225,1,0.3379562361986545,0.29718083679661167,0.3122043382258228,1,1,True,kkt,0.3379562339410926,0.2971808247967178,0.31220433804793757,2,optimal,CLARABEL,0.0,7.439917458830668e-08,0.0,5.3167941715948075e-08
0.30083634520041663,0.3379562361986545,0.29718083679661167,0.3113874382320403,1,0.3379562361986545,0.29718083679661167,0.3113874382320403,1,1,True,kkt,0.3379561868151518,0.2971805767779274,0.31138743534131247,2,optimal,CLARABEL,0.0,1.613218457424268e-06,0.0,1.1498134652176972e-06
0.3103794557231064,0.337948353864941,0.2971380987851024,0.3105446258984305,2,0.337948353864941,0.2971380987851024,0.31054462589843057,2,2,True,kkt,0.3379407120396973,0.2970966873388595,0.31054462192866894,2,optimal,CLARABEL,0.0,0.0002585973039500761,0.0,0.0001828735512036106
0.32022529216273127,0.337217780652124,0.2932122591413862,0.3096869142609324,2,0.337217780652124,0.2932122591413862,0.3096869142609327,2,1,True,kkt,0.3372177489396282,0.293212095751491,0.30968691323108394,2,optimal,CLARABEL,0.0,1.0310896876728098e-06,0.0,7.357771276694791e-07
0.330383457570683,0.33650967007588384,0.28947562071354493,0.30882481326765615,2,0.33650967007588384,0.28947562071354493,0.3088248132676565,2,1,True,kkt,0.3365096689847095,0.28947561516226256,0.3088248132383088,2,optimal,CLARABEL,0.0,3.55761285223947e-08,0.0,2.5533206882144555e-08
0.3408638596257105,0.33582333148669613,0.28592074337009854,0.30795748207585616,2,0.33582333148669613,0.28592074337009854,0.3079574820758565,2,1,True,kkt,0.33582331342609334,0.28592066621517015,0.3079574790542977,2,optimal,CLARABEL,0.0,4.855629041765885e-07,0.0,3.6297151939646e-07
0.35167672029728797,0.33515809547015557,0.2825403623730779,0.30708407474155824,2,0.33515809547015557,0.2825403623730779,0.30708407474155824,2,1,True,kkt,0.3351580904843942,0.2825403439053683,0.30708407342580596,2,optimal,CLARABEL,0.0,1.1391467809016762e-07,0.0,8.896227787769106e-08
0.36283258581552597,0.33451331319406885,0.2793273901330665,0.3062037393944742,2,0.33451331319406885,0.2793273901330665,0.3062037393944746,2,1,True,kkt,0.3345133111585437,0.2793273838080206,0.30620373864102457,2,optimal,CLARABEL,0.0,3.759951495068791e-08,0.0,3.121653913140676e-08
0.3743423369573438,0.333888355775621,0.2762749179668357,0.3053156174071405,2,0.333888355775621,0.2762749179668357,0.3053156174071407,2,1,True,kkt,0.33388835471460915,0.27627491524976844,0.30531561690813463,2,optimal,CLARABEL,0.0,1.5407905015868316e-08,0.0,1.3725545811027473e-08
0.38621719965894297,0.3332826136680008,0.2733762177873777,0.3044188425574598,2,0.3332826136680008,0.2733762177873777,0.3044188425574598,2,1,True,kkt,0.33328261299840617,0.27337621636247883,0.3044188421887542,2,optimal,CLARABEL,0.0,7.80886200454504e-09,0.0,7.343813446247793e-09
0.39846875596492587,0.332695496065884,0.27062474366156425,0.30351254018384005,2,0.332695496065884,0.27062474366156425,0.30351254018384044,2,1,True,kkt,0.33269549565576073,0.2706247428409372,0.30351253995070265,2,optimal,CLARABEL,0.0,4.585741920013493e-09,0.0,4.3292787132998e-09
0.4111089553247426,0.33212643032919675,0.26801413317696704,0.3025958263321032,2,0.33212643032919675,0.26801413317696704,0.30259582633210336,2,1,True,kkt,0.3321264300451278,0.26801413265328233,0.3025958261634367,2,optimal,CLARABEL,0.0,3.183202545245296e-09,0.0,2.8286095687946045e-09
0.4241501262474842,0.331574861424596,0.2655382085663711,0.30166780689332384,2,0.331574861424596,0.2655382085663711,0.30166780689332406,2,1,True,kkt,0.3315748611788302,0.26553820816067475,0.3016678067389439,2,optimal,CLARABEL,0.0,2.7268737976088815e-09,0.0,2.2086755757655396e-09
0.43760498832638595,0.33104025138412246,0.2631909775459929,0.30072757673177153,2,0.33104025138412246,0.2631909775459929,0.3007275767317716,2,1,True,kkt,0.3310402511864522,0.2631909772334029,0.3007275766061056,2,optimal,CLARABEL,0.0,2.406843173883043e-09,0.0,1.7374522931490333e-09
0.45148666464477405,0.3305220787804983,0.26096663383118474,0.2997742188020918,2,0.3305220787804983,0.26096663383118474,0.2997742188020921,2,1,True,kkt,0.3305220785909426,0.2609666335407315,0.2997742186809806,2,optimal,CLARABEL,0.0,2.3577597085188108e-09,0.0,1.613014499746157e-09
0.4658086945755498,0.33001983821855735,0.2588595573012646,0.29880680325487674,2,0.33001983821855735,0.2588595573012646,0.29880680325487674,2,1,True,kkt,0.3300198380301489,0.258859557015364,0.2988068031354155,2,optimal,CLARABEL,0.0,2.3789261320427673e-09,0.0,1.5834786815105417e-09
0.48058504698670146,0.3295330398423127,0.25686431379288255,0.29782438652974075,2,0.3295330398423127,0.25686431379288255,0.297824386529741,2,1,True,kkt,0.32953303964971703,0.2568643135016674,0.2978243864090436,2,optimal,CLARABEL,0.0,2.461520066686859e-09,0.0,1.6068002484104227e-09
0.4958301338657179,0.3290612088571795,0.2549756545088469,0.29682601043503115,2,0.3290612088571795,0.2549756545088469,0.2968260104350313,2,1,True,kkt,0.3290612086565764,0.2549756542071584,0.29682601031070993,2,optimal,CLARABEL,0.0,2.59844793789193e-09,0.0,1.6557943904871308e-09
0.5115588243761954,0.3286038850668884,0.2531885150364547,0.29581070121326064,2,0.3286038850668884,0.2531885150364547,0.2958107012132609,2,1,True,kkt,0.3286038848547649,0.2531885147201769,0.2958107010830665,2,optimal,CLARABEL,0.0,2.792504117295438e-09,0.0,1.7229075943703265e-09
0.5277864593603492,0.32816062242463695,0.2514980139759725,0.2947774685913641,2,0.32816062242463695,0.2514980139759725,0.29477746859136417,2,1,True,kkt,0.32816062216821384,0.2514980136051503,0.2947774684333849,2,optimal,CLARABEL,0.0,3.1785276132116413e-09,0.0,1.969827079228992e-09
0.5445288663015695,0.3277309885980419,0.24989945118591772,0.2937253048148423,2,0.3277309885980419,0.24989945118591772,0.2937253048148422,2,1,True,kkt,0.32773098832046926,0.24989945078789433,0.2937253046455936,2,optimal,CLARABEL,0.0,3.5102731285574555e-09,0.0,2.136652993423027e-09
0.5618023747616222,0.3273145645474675,0.24838830565710868,0.29265318366485826,2,0.3273145645474675,0.24838830565710868,0.2926531836648583,2,1,True,kkt,0.32731456424344946,0.24838830522339952,0.2926531834818843,2,optimal,CLARABEL,0.0,3.924819240840937e-09,0.0,2.4578582502599033e-09
0.5796238323075447,0.32691094411731847,0.246960233032073,0.2915600594573239,2,0.32691094411731847,0.246960233032073,0.291560059457324,2,1,True,kkt,0.32691094373045776,0.24696023250204388,0.2915600592222043,2,optimal,CLARABEL,0.0,4.6247815328628574e-09,0.0,2.919349928465209e-09
0.598010620943774,0.32651973363990017,0.24561106279028028,0.29044486602300046,2,0.32651973363990017,0.24561106279028028,0.2904448660230005,2,1,True,kkt,0.3265197331417307,0.24561106214981385,0.29044486571297196,2,optimal,CLARABEL,0.0,5.461381106642183e-09,0.0,3.4614687782763554e-09
0.6169806740655365,0.3261405515514581,0.2443367951228157,0.2893065156676198,2,0.3261405515514581,0.2443367951228157,0.2893065156676198,2,1,True,kkt,0.32614055096387096,0.24433679437421504,0.2893065153057373,2,optimal,CLARABEL,0.0,6.3526339016638356e-09,0.0,4.0477888263446005e-09
0.6365524939500268,0.32577302802002256,0.24313359752255662,0.28814389811101065,2,0.32577302802002256,0.24313359752255662,0.2881438981110107,2,1,True,kkt,0.325773027335123,0.24313359663836345,0.2881438976997995,2,optimal,CLARABEL,0.0,7.503085123562334e-09,0.0,4.7570650751893595e-09
0.6567451698024469,0.3254168045846969,0.24199780111767663,0.2869558794041978,2,0.3254168045846969,0.24199780111767663,0.28695587940419787,2,1,True,kkt,0.3254168037811986,0.2419978000640783,0.2869558789355982,2,optimal,CLARABEL,0.0,8.950695443168952e-09,0.0,5.634228195106061e-09
0.6775783963744958,0.32507153380603515,0.24092589677744672,0.2857413008234133,2,0.32507153380603515,0.24092589677744672,0.2857413008234135,2,1,True,kkt,0.32507153285685775,0.24092589551034388,0.2857413002879355,2,optimal,CLARABEL,0.0,1.0798035536310855e-08,0.0,6.73716876731234e-09
0.699072493173474,0.3247368789271705,0.239914531019865,0.28449897773994637,2,0.3247368789271705,0.239914531019865,0.28449897773994653,2,1,True,kkt,0.32473687779458693,0.23991452947678005,0.28449897712496813,2,optimal,CLARABEL,0.0,1.3218758005017729e-08,0.0,8.159049991185441e-09
0.721248424280742,0.324412513545362,0.2389605017507044,0.2832276984647253,2,0.324412513545362,0.2389605017507044,0.2832276984647253,2,1,True,kkt,0.32441251217479267,0.23896049983961937,0.28322769775290657,2,optimal,CLARABEL,0.0,1.649572675042585e-08,0.0,1.0049460874572702e-08
0.7441278187988525,0.32409812129364074,0.23806075386317618,0.28192622306650705,2,0.32409812129364074,0.23806075386317618,0.2819262230665071,2,1,True,kkt,0.324098119602462,0.23806075144220287,0.28192622223306774,3,optimal,CLARABEL,0.0,2.1112698859828937e-08,0.0,1.2660480941395491e-08
0.7677329919473117,0.32379339553224395,0.23721237472663115,0.2805932821625216,2,0.32379339553224395,0.23721237472663115,0.2805932821625217,2,1,True,kkt,0.323793393388026,0.23721237156415398,0.2805932811701777,3,optimal,CLARABEL,0.0,2.7950893229383602e-08,0.0,1.644472724660062e-08
0.7920869668275324,0.3234980390495365,0.23641258959162909,0.27922757568039025,2,0.3234980390495365,0.23641258959162909,0.2792275756803903,2,1,True,kkt,0.32349803620526973,0.23641258525922068,0.2792275744586913,3,optimal,CLARABEL,0.0,3.887996013187251e-08,0.0,2.2334412042024354e-08
0.8172134968782193,0.3232117637721283,0.23565875693735888,0.2778277715901105,2,0.3232117637721283,0.23565875693735888,0.27782777159011063,2,1,True,kkt,0.3232117597597824,0.23565875061757968,0.2778277700119353,3,optimal,CLARABEL,0.0,5.7720800045227146e-08,0.0,3.4759942814461324e-08
0.8431370890430792,0.32293429048390404,0.23494836378584108,0.27639250460487336,2,0.32293429048390404,0.23494836378584108,0.27639250460487347,2,1,True,kkt,0.3229342843754087,0.23494835380441567,0.27639250245089264,4,optimal,CLARABEL,0.0,9.329746663259581e-08,0.0,5.927370395873372e-08
0.8698830276734549,0.32266534855369267,0.23427902100565517,0.27492037484944165,2,0.32266534855369267,0.23427902100565517,0.27492037484944176,2,1,True,kkt,0.32266533810549447,0.234279003224547,0.2749203716486574,5,optimal,CLARABEL,0.0,1.7123966481557376e-07,0.0,1.1475642796958012e-07
0.8974773991892017,0.3224046756713093,0.23364845862613914,0.27340994649479444,2,0.3224046756713093,0.23364845862613914,0.27340994649479455,2,1,True,kkt,0.3224046542713822,0.23364842050363455,0.2734099410830032,6,optimal,CLARABEL,0.0,3.814872256199667e-07,0.0,2.6950207875588754e-07
0.9259471175218478,0.3221520175917132,0.2330545211811658,0.27185974635770327,2,0.3221520175917132,0.2330545211811658,0.2718597463577033,2,1,True,kkt,0.3221520170944015,0.233054520169506,0.2718597462970162,2,optimal,CLARABEL,0.0,1.1227044313471385e-08,0.0,8.550665670637026e-09
0.9553199503648675,0.32190712788703235,0.23249516309973445,0.2702682624638757,2,0.32190712788703235,0.23249516309973445,0.27026826246387575,2,1,True,kkt,0.32190712507458696,0.23249515738620544,0.270268262189463,3,optimal,CLARABEL,0.0,6.413385886254265e-08,0.0,5.0032980373455386e-08
0.9856245462566599,0.32166976770621186,0.23196844415876688,0.26863394257326434,2,0.32166976770621186,0.23196844415876688,0.26863394257326445,2,1,True,kkt,0.32166967830499066,0.23196825780895247,0.2686339383837386,6,optimal,CLARABEL,0.0,2.1887267215177313e-06,0.0,1.7598160056867612e-06
1.0168904625226516,0.3213468330025439,0.23127437990494898,0.2669555598654493,3,0.3213468330025439,0.23127437990494898,0.26695555986544917,3,2,True,kkt,0.3213467433655069,0.23127419056980025,0.2669555592843255,4,optimal,CLARABEL,0.0,2.2856647192736734e-06,0.0,1.85833452545376e-06
1.049148194103779,0.3207627342841821,0.23004841291479736,0.2652394278889076,3,0.3207627342841821,0.23004841291479736,0.2652394278889076,3,1,True,kkt,0.32076272939314165,0.23004840346763183,0.265239427558106,3,optimal,CLARABEL,0.0,1.0318667386782984e-07,0.0,7.837900513167628e-08
1.0824292032994687,0.32019659461086236,0.22889069355217,0.2634871007808675,3,0.32019659461086236,0.22889069355217,0.2634871007808675,3,1,True,kkt,0.3201965941202194,0.2288906926420275,0.2634871007412147,3,optimal,CLARABEL,0.0,7.96008747342695e-09,0.0,4.487845595146922e-09
1.1167659504541123,0.3196478618031523,0.22779771144932467,0.26169686942424425,3,0.3196478618031523,0.22779771144932467,0.26169686942424425,3,1,True,kkt,0.3196478612647806,0.2277977104846054,0.26169686937671544,3,optimal,CLARABEL,0.0,9.553564256571652e-09,0.0,7.699125054379643e-09
1.1521919256169868,0.31911600065925516,0.22676610786164664,0.2598669877323721,3,0.31911600065925516,0.22676610786164664,0.25986698773237205,3,1,True,kkt,0.3191159964653059,0.22676610049059778,0.25986698739020975,4,optimal,CLARABEL,0.0,7.931346669757492e-08,0.0,6.6896734466833e-08
1.1887416812064866,0.3186004924330056,0.2257926718966778,0.25799567094597364,3,0.3186004924330056,0.2257926718966778,0.25799567094597364,3,1,True,kkt,0.3186004445309834,0.22579258383151157,0.2579956703189369,4,optimal,CLARABEL,0.0,9.904920688123191e-07,0.0,8.546728870486994e-07
1.2264508657105195,0.317723733562584,0.22418145985052712,0.25608559142784937,4,0.317723733562584,0.22418145985052712,0.2560855914278493,4,2,True,kkt,0.31772371469098964,0.22418142646364983,0.2560855909155335,4,optimal,CLARABEL,0.0,3.7565612742405926e-07,0.0,3.2071011278264616e-07
1.2653562584559563,0.3167533588323016,0.22243714804198506,0.2541457014661943,4,0.3167533588323016,0.22243714804198506,0.2541457014661943,4,1,True,kkt,0.3167533213383704,0.2224370891832138,0.2541456971053016,6,optimal,CLARABEL,0.0,6.360103538481429e-07,0.0,5.06427452690375e-07
1.305495805481025,0.31581281981803966,0.22078589635148685,0.252174583383589,4,0.31581281981803966,0.22078589635148685,0.252174583383589,4,1,True,kkt,0.3158128131492688,0.22078588777951855,0.2521745816563017,6,optimal,CLARABEL,0.0,9.06901935743664e-08,0.0,5.311288552023452e-08
1.3469086565456578,0.31490119917320736,0.21922329378353433,0.2501703146670643,4,0.31490119917320736,0.21922329378353433,0.2501703146670643,4,1,True,kkt,0.31490119605451533,0.21922329054634843,0.25017031346008434,5,optimal,CLARABEL,0.0,4.131601542663407e-08,0.0,2.3676815717607337e-08
1.3896352033158614,0.3140176077564957,0.2177450878502139,0.24813094047046722,4,0.3140176077564957,0.2177450878502139,0.24813094047046724,4,1,True,kkt,0.31401760551160646,0.21774508586157632,0.24813093942904677,5,optimal,CLARABEL,0.0,3.3366774369157033e-08,0.0,2.2359545105853344e-08
1.4337171187593845,0.3131611837646605,0.21634718312011633,0.24605447170781858,4,0.3131611837646605,0.21634718312011633,0.24605447170781858,4,1,True,kkt,0.31316118180699976,0.21634718155593713,0.24605447072051412,5,optimal,CLARABEL,0.0,3.230585640749284e-08,0.0,2.273978073843332e-08
1.4791973977910886,0.3123310918919707,0.21502563944384714,0.24393888311327488,4,0.3123310918919707,0.21502563944384714,0.24393888311327488,4,1,True,kkt,0.31233109001978454,0.21502563804443142,0.24393888213130005,5,optimal,CLARABEL,0.0,3.336466079060703e-08,0.0,2.4007690458568132e-08
1.5261203992076604,0.3115265225154996,0.2137766698697125,0.24178211126580312,4,0.3115265225154996,0.2137766698697125,0.24178211126580312,4,1,True,kkt,0.31152652062624764,0.213776668506841,0.24178211026582191,5,optimal,CLARABEL,0.0,3.547093390244252e-08,0.0,2.584476777393868e-08
1.5745318889525834,0.31074669090546647,0.21259663826665284,0.239582052576641,4,0.31074669090546647,0.21259663826665284,0.23958205257664095,4,1,True,kkt,0.31074668892794455,0.2125966368592105,0.23958205154137402,5,optimal,CLARABEL,0.0,3.834711698742108e-08,0.0,2.817548011398136e-08
1.6244790847535535,0.30999083645985726,0.211482056674345,0.2373365612375795,4,0.30999083645985726,0.211482056674345,0.2373365612375795,4,1,True,kkt,0.30999083432720076,0.21148205516032245,0.23733656014520238,5,optimal,CLARABEL,0.0,4.204837923374223e-08,0.0,3.1072308428149037e-08
1.6760107021758872,0.30925822196257735,0.21042958240262832,0.23504344712806752,4,0.30925822196257735,0.21042958240262832,0.23504344712806757,4,1,True,kkt,0.30925821960903904,0.21042958073122608,0.23504344595347704,5,optimal,CLARABEL,0.0,4.677102473495565e-08,0.0,3.469762774006796e-08
1.7291770021368176,0.30854813286441496,0.20943601490405264,0.23270047367909708,4,0.30854813286441496,0.20943601490405264,0.23270047367909702,4,1,True,kkt,0.308548130209337,0.20943601301711334,0.23270047239073655,5,optimal,CLARABEL,0.0,5.286450418005277e-08,0.0,3.9303260857261374e-08
1.7840298399270484,0.3078598765861117,0.20849829244443588,0.23030535569178445,4,0.3078598765861117,0.20849829244443588,0.2303053556917845,4,1,True,kkt,0.30785987351868677,0.2084982902602027,0.2303053542492857,5,optimal,CLARABEL,0.0,6.084299016838684e-08,0.0,4.524022090920978e-08
1.840622715787371,0.30719278184286053,0.2076134885969059,0.22785575710852193,4,0.30719278184286053,0.2076134885969059,0.2278557571085219,4,1,True,kkt,0.3071927782004194,0.20761348598978063,0.22785575545864462,6,optimal,CLARABEL,0.0,7.146519097126065e-08,0.0,5.30033548290958e-08
1.8990108270896482,0.30654619798957516,0.20677880858503594,0.22534928873452348,4,0.30654619798957516,0.20677880858503594,0.22534928873452353,4,1,True,kkt,0.3065461935197262,0.20677880535196608,0.2253492868037672,6,optimal,CLARABEL,0.0,8.591458347605598e-08,0.0,6.33231140295163e-08
1.9592511221731002,0.305919494386288,0.20599158550041205,0.22278350590754512,4,0.305919494386288,0.20599158550041205,0.22278350590754512,4,1,True,kkt,0.3059194885275515,0.20599158118837974,0.2227835035293883,7,optimal,CLARABEL,0.0,1.0892368780558812e-07,0.0,7.952889185139053e-08
2.0214023558883802,0.3053120597830614,0.20524927641937005,0.22015590611350383,4,0.3053120597830614,0.20524927641937005,0.22015590611350383,4,1,True,kkt,0.3053120515581847,0.20524927019777212,0.22015590305120158,7,optimal,CLARABEL,0.0,1.4532848596923455e-07,0.0,1.0423829931216062e-07
2.085525146903598,0.30472330172381035,0.20454945844274228,0.2174639265456729,4,0.30472330172381035,0.20454945844274228,0.21746392654567287,4,1,True,kkt,0.3047232891666617,0.20454944853223223,0.21746392244403323,8,optimal,CLARABEL,0.0,2.0440811249247927e-07,0.0,1.4047977562519666e-07
2.1516820368282206,0.30415264596845515,0.2038898246813286,0.21470494160507006,4,0.30415264596845515,0.2038898246813286,0.21470494160507006,4,1,True,kkt,0.30415262290499223,0.2038898052443681,0.21470493559583156,10,optimal,CLARABEL,0.0,3.308623951336208e-07,0.0,2.0161939922713095e-07
2.219937551212487,0.30359953593284195,0.20326818020850104,0.2118762603396027,4,0.30359953593284195,0.20326818020850104,0.2118762603396027,4,1,True,kkt,0.30359953526653616,0.20326817956462528,0.21187626025438533,4,optimal,CLARABEL,0.0,9.106497312762704e-09,0.0,5.8501955558939156e-09
2.2903582624818535,0.3030634321458825,0.20268243799990654,0.20897512381947014,4,0.3030634321458825,0.20268243799990654,0.20897512381947014,4,1,True,kkt,0.30306339999400295,0.2026824047298268,0.2089751225565546,6,optimal,CLARABEL,0.0,4.285998256826744e-07,0.0,3.5840634777281155e-07
2.363012854867819,0.30216240625442714,0.2017279431186997,0.20600157588486845,5,0.30216240625442714,0.2017279431186997,0.20600157588486842,5,2,True,kkt,0.3021623745003602,0.20172791062254786,0.20600157511170225,6,optimal,CLARABEL,0.0,4.220100198089646e-07,0.0,3.5207334996185946e-07
2.4379721913985044,0.3008804769576271,0.20039961378496216,0.20297150106102296,5,0.3008804769576271,0.20039961378496216,0.20297150106102296,5,1,True,kkt,0.30088047643908666,0.20039961333965967,0.20297150097760425,5,optimal,CLARABEL,0.0,8.162122849922534e-09,0.0,5.284865559486875e-09
2.515309383014299,0.2996379626180223,0.19914364030411813,0.1998853465217777,5,0.2996379626180223,0.19914364030411813,0.1998853465217777,5,1,True,kkt,0.2996379623365414,0.19914364009913862,0.19988534644564848,5,optimal,CLARABEL,0.0,6.773807855841144e-09,0.0,5.311344549347784e-09
2.5950998598759716,0.29843365136000116,0.1979564537877991,0.1967401022130023,5,0.29843365136000116,0.1979564537877991,0.19674010221300237,5,1,True,kkt,0.29843365106713815,0.19795645358540345,0.19674010212808746,5,optimal,CLARABEL,0.0,7.724888883589358e-09,0.0,6.120414936101892e-09
2.677421444934833,0.29726636856899713,0.19683462575643612,0.1935327004478709,5,0.29726636856899713,0.19683462575643612,0.19353270044787096,5,1,True,kkt,0.2972663681899236,0.1968346254935112,0.19353270034592518,5,optimal,CLARABEL,0.0,9.401627615054767e-09,0.0,7.3419213369127225e-09
2.7623544298366736,0.29613497574583847,0.19577486581995635,0.19026001291482042,5,0.29613497574583847,0.19577486581995635,0.1902600129148204,5,1,True,kkt,0.29613497512892445,0.19577486537817917,0.19026001277573218,5,optimal,CLARABEL,0.0,1.243363016738472e-08,0.0,9.249151159608927e-09
2.849981653233537,0.2950383693963233,0.1947740191162879,0.18691884762637828,5,0.2950383693963233,0.1947740191162879,0.18691884762637828,5,1,True,kkt,0.2950383676702694,0.19477401781050457,0.1869188473500113,6,optimal,CLARABEL,0.0,2.2404765287047315e-08,0.0,1.3292747804552136e-08
2.940388581579667,0.29397547995493567,0.1938290635289296,0.1835059458058863,5,0.29397547995493567,0.1938290635289296,0.1835059458058863,5,1,True,kkt,0.2939751715273007,0.19382879808085746,0.18350593995315168,14,optimal,CLARABEL,0.0,3.3395636592774746e-06,0.0,2.945709928587612e-06
3.0336633924904794,0.2921905167956355,0.1922836739874255,0.18002684595898355,6,0.2921905167956355,0.1922836739874255,0.18002684595898358,6,2,True,kkt,0.2921905128376695,0.19228367094707963,0.1800268455480306,7,optimal,CLARABEL,0.0,4.4866864031762925e-08,0.0,2.2786608051827972e-08
3.129897060745848,0.290204365390499,0.19060003224040564,0.17650029973821038,6,0.290204365390499,0.19060003224040564,0.1765002997382104,6,1,True,kkt,0.29020436381691966,0.19060003121884878,0.1765002993834679,7,optimal,CLARABEL,0.0,2.9708124698904987e-08,0.0,2.0300118396159845e-08
3.2291834470215512,0.2882792813724737,0.18900466870136898,0.17292392062780917,6,0.2882792813724737,0.18900466870136898,0.17292392062780915,6,1,True,kkt,0.28827927910460377,0.18900466723658346,0.17292392014794644,8,optimal,CLARABEL,0.0,4.1418003309014975e-08,0.0,2.537913028062081e-08
